leaid,district_name,fips_state,total_revenue,federal_revenue,state_local_revenue,state_abbr,saipe_district_name,total_pop,child_poverty_est,child_pop,pct_child_poverty
2931070,WARSAW SCH DIST R 9,29,20833,4205,16628,MO,Portageville School District,3562,170,615,27.64
2931070,WARSAW SCH DIST R 9,29,20833,4205,16628,MO,Warsaw R-IX School District,12006,293,1381,21.22
2922530,NIXA SCH DIST R 2,29,95299,5129,90170,MO,South Harrison County R-II School District,5178,218,887,24.58
2922530,NIXA SCH DIST R 2,29,95299,5129,90170,MO,Nixa School District,36210,504,7025,7.17
2925290,CLINTON CO DIST R 3,29,11803,787,11016,MO,South Harrison County R-II School District,5178,218,887,24.58
2925290,CLINTON CO DIST R 3,29,11803,787,11016,MO,Clinton County R-III School District,5414,74,770,9.61
2917970,LATHROP SCH DIST R-2,29,13306,710,12596,MO,Maries County R-II School District,5182,143,765,18.69
2917970,LATHROP SCH DIST R-2,29,13306,710,12596,MO,Lathrop R-II School District,5283,97,973,9.97
2923310,OTTERVILLE SCH DIST R 6,29,3453,335,3118,MO,South Harrison County R-II School District,5178,218,887,24.58
2923310,OTTERVILLE SCH DIST R 6,29,3453,335,3118,MO,Otterville R-VI School District,1482,35,290,12.07
2927870,SENATH -HORNERSVILLE SCH DIST C 8,29,9017,1116,7901,MO,South Harrison County R-II School District,5178,218,887,24.58
2927870,SENATH -HORNERSVILLE SCH DIST C 8,29,9017,1116,7901,MO,Senath-Hornersville C-8 School District,3914,180,728,24.73
2932010,WILLARD SCH DIST R 2,29,70104,8063,62041,MO,Portageville School District,3562,170,615,27.64
2932010,WILLARD SCH DIST R 2,29,70104,8063,62041,MO,Willard R-II School District,27503,407,5407,7.53
2922770,NORTH HARRISON SCHOOL DISTRICT R-3,29,3588,486,3102,MO,South Harrison County R-II School District,5178,218,887,24.58
2922770,NORTH HARRISON SCHOOL DISTRICT R-3,29,3588,486,3102,MO,North Harrison R-III School District,1359,68,288,23.61
2931920,WHEATLAND SCH DIST R 2,29,5304,1224,4080,MO,Portageville School District,3562,170,615,27.64
2931920,WHEATLAND SCH DIST R 2,29,5304,1224,4080,MO,Wheatland R-II School District,2519,82,335,24.48
2923010,OAK GROVE SCH DIST R 6,29,27842,1715,26127,MO,South Harrison County R-II School District,5178,218,887,24.58
2923010,OAK GROVE SCH DIST R 6,29,27842,1715,26127,MO,Oak Grove R-VI School District,11566,203,2295,8.85
2927540,SARCOXIE SCH DIST R 2,29,10454,2207,8247,MO,South Harrison County R-II School District,5178,218,887,24.58
2927540,SARCOXIE SCH DIST R 2,29,10454,2207,8247,MO,Sarcoxie R-II School District,3980,121,794,15.24
2907080,CANTON SCHOOL DISTRICT R-V,29,8960,1933,7027,,,,,,
2905940,BROOKFIELD SCH DIST R3,29,13760,1679,12081,,,,,,
2908760,CHILLICOTHE SCH DIST R 2,29,27152,2540,24612,,,,,,
2920610,MCDONALD CO SCH DIST R1,29,54846,11339,43507,MO,South Harrison County R-II School District,5178,218,887,24.58
2920610,MCDONALD CO SCH DIST R1,29,54846,11339,43507,MO,McDonald County R-I School District,19834,758,3678,20.61
2919840,MADISON SCH DIST C 3,29,2868,326,2542,MO,Maries County R-II School District,5182,143,765,18.69
2919840,MADISON SCH DIST C 3,29,2868,326,2542,MO,Madison C-3 School District,1375,49,215,22.79
2916860,OREGON-HOWELL SCHOOL DIST. R-3,29,3845,913,2932,MO,Maries County R-II School District,5182,143,765,18.69
2916860,OREGON-HOWELL SCHOOL DIST. R-3,29,3845,913,2932,MO,Oregon-Howell R-III School District,1393,44,223,19.73
2912600,GAINESVILLE SCH DIST R 5,29,9106,1965,7141,MO,Maries County R-II School District,5182,143,765,18.69
2912600,GAINESVILLE SCH DIST R 5,29,9106,1965,7141,MO,Gainesville R-V School District,4411,188,693,27.13
2923780,PEMISCOT CO SPECIAL SCH DIST,29,5352,592,4760,MO,South Harrison County R-II School District,5178,218,887,24.58
2916920,LA MONTE SCH DIST R 4,29,4666,592,4074,MO,Maries County R-II School District,5182,143,765,18.69
2916920,LA MONTE SCH DIST R 4,29,4666,592,4074,MO,La Monte R-IV School District,1862,55,333,16.52
2926890,ROLLA SCH DIST 31,29,62097,7042,55055,MO,South Harrison County R-II School District,5178,218,887,24.58
2926890,ROLLA SCH DIST 31,29,62097,7042,55055,MO,Rolla 31 School District,31850,696,4760,14.62
2922650,NORMANDY SCHOOLS COLLABORATIVE,29,60580,10670,49910,MO,South Harrison County R-II School District,5178,218,887,24.58
2922650,NORMANDY SCHOOLS COLLABORATIVE,29,60580,10670,49910,MO,Normandy Schools Collaborative,31584,1694,5031,33.67
2930660,UNIVERSITY CITY SCH DIST,29,62225,5016,57209,MO,Portageville School District,3562,170,615,27.64
2930660,UNIVERSITY CITY SCH DIST,29,62225,5016,57209,MO,University City School District,35262,566,4111,13.77
2925650,PUXICO SCH DIST R 8,29,10865,2715,8150,MO,South Harrison County R-II School District,5178,218,887,24.58
2925650,PUXICO SCH DIST R 8,29,10865,2715,8150,MO,Puxico R-VIII School District,4256,143,650,22.00
2926160,REEDS SPRING SCH DIST R-4,29,57781,4533,53248,MO,South Harrison County R-II School District,5178,218,887,24.58
2926160,REEDS SPRING SCH DIST R-4,29,57781,4533,53248,MO,Reeds Spring R-IV School District,16621,416,1841,22.60
2920940,MILAN SCH DIST C 2,29,9878,1361,8517,MO,South Harrison County R-II School District,5178,218,887,24.58
2920940,MILAN SCH DIST C 2,29,9878,1361,8517,MO,Milan C-2 School District,3424,74,539,13.73
2918510,LIBERAL SCH DIST R-2,29,6437,632,5805,MO,Maries County R-II School District,5182,143,765,18.69
2918510,LIBERAL SCH DIST R-2,29,6437,632,5805,MO,Liberal R-II School District,2717,90,466,19.31
2928800,SPOKANE SCH DIST R 7,29,10939,801,10138,MO,South Harrison County R-II School District,5178,218,887,24.58
2928800,SPOKANE SCH DIST R 7,29,10939,801,10138,MO,Advance R-IV School District,2838,63,437,14.42
2928800,SPOKANE SCH DIST R 7,29,10939,801,10138,MO,Spokane R-VII School District,5438,80,899,8.90
2902850,ADRIAN SCH DIST R 3,29,9577,759,8818,,,,,,
2911940,MID-BUCHANAN SCH DIST R 5,29,13073,805,12268,MO,Maries County R-II School District,5182,143,765,18.69
2911940,MID-BUCHANAN SCH DIST R 5,29,13073,805,12268,MO,Mid-Buchanan County R-V School District,4338,33,748,4.41
2928740,SPARTA SCH DIST R 3,29,9922,1379,8543,MO,South Harrison County R-II School District,5178,218,887,24.58
2928740,SPARTA SCH DIST R 3,29,9922,1379,8543,MO,Sparta R-III School District,4748,88,800,11.00
2919170,LOGAN-ROGERSVILLE R-VIII SCHOOL DISTRICT,29,37608,2207,35401,MO,Maries County R-II School District,5182,143,765,18.69
2919170,LOGAN-ROGERSVILLE R-VIII SCHOOL DISTRICT,29,37608,2207,35401,MO,Logan-Rogersville R-VIII School District,14912,273,2814,9.70
2908730,CHILHOWEE SCH DIST R 4,29,2863,493,2370,,,,,,
2910350,CROCKER SCHOOL DISTRICT R-2,29,7685,1439,6246,MO,Maries County R-II School District,5182,143,765,18.69
2910350,CROCKER SCHOOL DISTRICT R-2,29,7685,1439,6246,MO,Crocker R-II School District,3050,99,520,19.04
2925500,POTOSI SCH DIST R 3,29,32316,8312,24004,MO,South Harrison County R-II School District,5178,218,887,24.58
2925500,POTOSI SCH DIST R 3,29,32316,8312,24004,MO,Potosi R-III School District,12321,455,2037,22.34
2923730,RAYMORE-PECULIAR SCH DIST R-2,29,105244,6840,98404,MO,South Harrison County R-II School District,5178,218,887,24.58
2923730,RAYMORE-PECULIAR SCH DIST R-2,29,105244,6840,98404,MO,Raymore-Peculiar R-II School District,41206,432,7178,6.02
2921510,MOUNTAIN GROVE SCH DIST R-3,29,19735,3033,16702,MO,South Harrison County R-II School District,5178,218,887,24.58
2921510,MOUNTAIN GROVE SCH DIST R-3,29,19735,3033,16702,MO,Mountain Grove R-III School District,9550,340,1727,19.69
2923700,PATTONVILLE SCH DIST R 3,29,133752,7174,126578,MO,South Harrison County R-II School District,5178,218,887,24.58
2923700,PATTONVILLE SCH DIST R 3,29,133752,7174,126578,MO,Pattonville R-III School District,41118,684,5951,11.49
3003090,BEAVERHEAD CO HIGH SCHOOL DIST,30,7002,304,6698,,,,,,
3012900,GRANT ELEM DIST 7,30,171,43,128,MT,Grant Elementary School District,107,1,6,16.67
3022290,REICHLE ELEM DIST 26,30,264,30,234,MT,Somers Elementary School District,7624,66,876,7.53
3022290,REICHLE ELEM DIST 26,30,264,30,234,MT,Reichle Elementary School District,167,1,19,5.26
3006260,CHINOOK ELEM SCH DIST 10,30,3670,684,2986,,,,,,
3026670,TURNER HIGH SCH DIST 43,30,765,12,753,MT,Somers Elementary School District,7624,66,876,7.53
3026670,TURNER HIGH SCH DIST 43,30,765,12,753,MT,Turner High School District,430,3,24,12.50
3015200,JOLIET ELEM SCH DIST 7,30,3433,255,3178,MT,Joliet Elementary School District,2326,24,218,11.01
3013280,HAMMOND-HAWKS HOME ELEM DISTRICT 1,30,246,6,240,MT,Hawks Home Elementary School District,110,4,9,44.44
3003420,BELT ELEM SCH DIST 29,30,3307,343,2964,,,,,,
3008730,DEERFIELD ELEM DIST 15,30,161,31,130,,,,,,
3015610,KING COLONY ELEM DIST 40,30,143,40,103,MT,King Colony Elementary School District,418,4,46,8.70
3010530,FERGUS HIGH SCH DIST 1,30,6014,110,5904,MT,Fergus High School District,9102,50,481,10.40
3018900,MOORE H S DIST 44,30,870,4,866,MT,Moore High School District,681,3,31,9.68
3023160,ROY K-12 SCHOOL DISTRICT,30,1216,200,1016,MT,Somers Elementary School District,7624,66,876,7.53
3023160,ROY K-12 SCHOOL DISTRICT,30,1216,200,1016,MT,Roy K-12 Schools,268,13,48,27.08
3002070,ANDERSON ELEM DIST 41,30,3323,113,3210,,,,,,
3016110,LAMOTTE ELEM DIST 43,30,1159,63,1096,MT,LaMotte Elementary School District,967,5,97,5.15
3020170,PASS CREEK ELEM DIST 25,30,190,19,171,MT,Somers Elementary School District,7624,66,876,7.53
3020170,PASS CREEK ELEM DIST 25,30,190,19,171,MT,Pass Creek Elementary School District,117,1,15,6.67
3017640,MANHATTAN H S DIST 3,30,4955,166,4789,MT,Manhattan High School District,5874,11,351,3.13
3011990,ROSS ELEM DIST 52,30,99,23,76,MT,Ross Elementary School District,17,0,1,0.00
3015120,JEFFERSON H S DIST 1,30,6007,532,5475,MT,Jefferson High School District,9525,25,552,4.53
3012300,GEYSER H S 58,30,1562,102,1460,MT,Geyser K-12 Schools,388,6,53,11.32
3015900,UPPER WEST SHORE ELEM DIST 33,30,923,383,540,MT,Upper West Shore Elementary School District,1091,23,106,21.70
3021060,POLSON ELEM SCH DIST 23,30,18913,5076,13837,MT,Somers Elementary School District,7624,66,876,7.53
3021060,POLSON ELEM SCH DIST 23,30,18913,5076,13837,MT,Polson Elementary School District,12207,197,1176,16.75
3022790,RONAN ELEM SCH DIST 30,30,19124,8967,10157,MT,Somers Elementary School District,7624,66,876,7.53
3022790,RONAN ELEM SCH DIST 30,30,19124,8967,10157,MT,Ronan Elementary School District,9537,244,1293,18.87
3008880,DESMET ELEM DIST 20,30,3041,368,2673,,,,,,
3013860,HELLGATE ELEMENTARY SCH DIST 4,30,21200,2300,18900,MT,Hellgate Elementary School District,16985,98,1617,6.06
3018540,MISSOULA CO HIGH SCH DIST,30,66634,8747,57887,MT,Missoula High School District,112383,266,4462,5.96
3023730,SEELEY LAKE ELEM DIST 34,30,2776,493,2283,MT,Somers Elementary School District,7624,66,876,7.53
3023730,SEELEY LAKE ELEM DIST 34,30,2776,493,2283,MT,Seeley Lake Elementary School District,2128,14,157,8.92
3000053,MISSOULA AREA SPECIAL EDUC COOP,30,2320,1034,1286,,,,,,
3023070,ROUNDUP H S DIST 55H,30,3516,47,3469,MT,Somers Elementary School District,7624,66,876,7.53
3023070,ROUNDUP H S DIST 55H,30,3516,47,3469,MT,Roundup High School District,5087,41,252,16.27
3011850,GARDINER H S DIST 4,30,2412,283,2129,MT,Gardiner High School District,1451,7,51,13.73
3000933,SHIELDS VALLEY HIGH SCH DIST,30,1555,14,1541,,,,,,
3025050,STEVENSVILLE H S DIST 2,30,6916,819,6097,MT,Somers Elementary School District,7624,66,876,7.53
3025050,STEVENSVILLE H S DIST 2,30,6916,819,6097,MT,Stevensville High School District,12300,52,547,9.51
3016020,LAMBERT H S DIST 4,30,1861,20,1841,MT,Lambert High School District,442,4,22,18.18
3024200,SIDNEY ELEM SCH DIST 5,30,10874,1170,9704,MT,Somers Elementary School District,7624,66,876,7.53
3024200,SIDNEY ELEM SCH DIST 5,30,10874,1170,9704,MT,Sidney Elementary School District,7717,115,962,11.95
3002640,BAINVILLE K-12 SCHOOL DISTRICT,30,4642,87,4555,,,,,,
3007860,CULBERTSON H S DIST 17C,30,2371,266,2105,,,,,,
3009000,DIVIDE ELEM DIST 4,30,221,101,120,,,,,,
3005280,BUTTE ELEM SCH DIST 1,30,36651,3167,33484,,,,,,
3018660,MOLT ELEM DIST 12-12,30,11,0,11,,,,,,
3007200,COLUMBUS H S DIST 6,30,4050,78,3972,,,,,,
3003800,BIG TIMBER ELEM DIST 1,30,3745,190,3555,,,,,,
3003870,BILLINGS ELEM SCH DIST 2,30,149813,19289,130524,,,,,,
3016200,LAUREL ELEM SCH DIST 7-70,30,22782,2392,20390,MT,Laurel Elementary School District,12878,124,1671,7.42
3028860,YELLOWSTONE BOYS&GIRL EL 58,30,6021,481,5540,MT,Somers Elementary School District,7624,66,876,7.53
3028860,YELLOWSTONE BOYS&GIRL EL 58,30,6021,481,5540,MT,Yellowstone Academy Elementary School District,153,0,35,0.00
3000012,BEAR PAW SPECIAL EDUCATION COOP,30,1771,1062,709,,,,,,
3017370,LUTHER ELEM DIST 910,30,419,130,289,MT,Luther Elementary School District,399,3,24,12.50
3000020,BIG COUNTRY EDUCATION COOP (BCEC),30,793,309,484,,,,,,
3023670,SCOBEY K-12 SCHOOL DISTRICT,30,4842,194,4648,MT,Somers Elementary School District,7624,66,876,7.53
3023670,SCOBEY K-12 SCHOOL DISTRICT,30,4842,194,4648,MT,Scobey K-12 Schools,1625,31,275,11.27
3008470,DEER CREEK ELEM DIST 3,30,342,63,279,,,,,,
3028380,WINIFRED K-12 SCHOOL DISTRICT,30,7246,323,6923,MT,Somers Elementary School District,7624,66,876,7.53
3028380,WINIFRED K-12 SCHOOL DISTRICT,30,7246,323,6923,MT,Winifred K-12 Schools,520,12,94,12.77
3002570,AYERS ELEM DIST 222,30,159,56,103,,,,,,
3025500,SWAN RIVER ELEM DIST 4,30,1933,146,1787,MT,Somers Elementary School District,7624,66,876,7.53
3025500,SWAN RIVER ELEM DIST 4,30,1933,146,1787,MT,Avon Elementary School District,251,0,20,0.00
3025500,SWAN RIVER ELEM DIST 4,30,1933,146,1787,MT,Swan River Elementary School District,1757,10,120,8.33
3002850,SMITH VALLEY ELEM DIST 89,30,3038,739,2299,,,,,,
3015340,JORDAN ELEM DIST 1,30,1449,144,1305,MT,Jordan Elementary School District,671,19,83,22.89
3020690,PINE GROVE CAP ROCK ELEM DISTRICT 19,30,139,45,94,MT,Somers Elementary School District,7624,66,876,7.53
3020690,PINE GROVE CAP ROCK ELEM DISTRICT 19,30,139,45,94,MT,Pine Grove Elementary School District,68,1,5,20.00
3015510,KESTER ELEM DIST 23,30,132,50,82,MT,Kester Elementary School District,99,3,11,27.27
3014430,HOBSON K-12 SCHOOL DISTRICT,30,2545,210,2335,MT,Hobson K-12 Schools,772,26,118,22.03
3027150,VALLEY VIEW ELEM DIST 35,30,516,183,333,MT,Somers Elementary School District,7624,66,876,7.53
3027150,VALLEY VIEW ELEM DIST 35,30,516,183,333,MT,Valley View Elementary School District,314,16,49,32.65
3002490,AUCHARD CREEK ELEM DIST 27,30,190,71,119,,,,,,
3028550,WOLF CREEK ELEM DIST 13,30,327,127,200,MT,Somers Elementary School District,7624,66,876,7.53
3028550,WOLF CREEK ELEM DIST 13,30,327,127,200,MT,Wolf Creek Elementary School District,767,6,49,12.24
3016810,LINCOLN K-12 SCHOOL DISTRICT,30,2760,761,1999,MT,Lincoln K-12 Schools,1278,13,139,9.35
3002300,ARROWHEAD ELEM DIST 75,30,1566,508,1058,,,,,,
3028470,WINNETT K-12 SCHOOL DISTRICT,30,1863,260,1603,MT,Somers Elementary School District,7624,66,876,7.53
3028470,WINNETT K-12 SCHOOL DISTRICT,30,1863,260,1603,MT,Winnett K-12 Schools,525,13,60,21.67
3017580,MALTA K-12 SCHOOL DISTRICT,30,8519,1588,6931,MT,Malta K-12 Schools,3210,108,573,18.85
3003600,BIDDLE ELEM DIST 6,30,143,26,117,,,,,,
3008670,DEER LODGE ELEM DIST 1,30,6352,1597,4755,,,,,,
3027270,VICTOR K-12 SCHOOL DISTRICT,30,5009,1623,3386,MT,Somers Elementary School District,7624,66,876,7.53
3027270,VICTOR K-12 SCHOOL DISTRICT,30,5009,1623,3386,MT,Victor K-12 Schools,3945,99,503,19.68
3000070,ROOSEVELT-VALLEY SPEC ED COOP,30,528,364,164,,,,,,
3009030,DIXON ELEM DIST 9,30,1373,520,853,,,,,,
3026520,TROUT CREEK ELEM DIST 6,30,1328,107,1221,MT,Somers Elementary School District,7624,66,876,7.53
3026520,TROUT CREEK ELEM DIST 6,30,1328,107,1221,MT,Trout Creek Elementary School District,1382,22,99,22.22
3020960,PLENTYWOOD K-12 SCHOOL DISTRICT,30,6298,373,5925,MT,Somers Elementary School District,7624,66,876,7.53
3020960,PLENTYWOOD K-12 SCHOOL DISTRICT,30,6298,373,5925,MT,Plentywood K-12 Schools,2397,37,335,11.04
3000102,DUTTON/BRADY K-12 SCHOOL DISTRICT,30,2974,449,2525,,,,,,
3017340,LUSTRE ELEM DIST 23,30,887,191,696,MT,Lustre Elementary School District,201,9,23,39.13
3004230,BLUE CREEK ELEM DIST 3,30,1893,89,1804,,,,,,
3018960,MORIN ELEM DIST 17,30,927,449,478,MT,Morin Elementary School District,384,9,59,15.25
3014820,INDEPENDENT ELEM DIST 52,30,3396,153,3243,MT,Independent Elementary School District,3142,24,496,4.84
3017040,LODGE GRASS HIGH SCH DIST 2,30,5402,2851,2551,MT,Lodge Grass High School District,2078,34,151,22.52
3006270,CHINOOK HIGH SCH DIST 10,30,2904,7,2897,,,,,,
3013395,HARLEM ELEM DISTRICT 12,30,11701,6975,4726,MT,Harlem Elementary School District,2614,96,458,20.96
3026640,TURNER ELEM SCHOOL DIST 43,30,1158,229,929,MT,Somers Elementary School District,7624,66,876,7.53
3026640,TURNER ELEM SCHOOL DIST 43,30,1158,229,929,MT,Turner Elementary School District,463,8,53,15.09
3015260,JOLIET HIGH SCHOOL DIST 7,30,2201,11,2190,MT,Joliet High School District,2800,11,161,6.83
3024330,SIMMS HS DISTRICT,30,2421,15,2406,MT,Somers Elementary School District,7624,66,876,7.53
3024330,SIMMS HS DISTRICT,30,2421,15,2406,MT,Simms High School District,3350,16,214,7.48
3013040,GREAT FALLS ELEM SCH DIST 1,30,105925,25047,80878,MT,Great Falls Elementary School District,74619,1104,8154,13.54
3013050,GREAT FALLS HIGH SCH DIST A,30,44437,1324,43113,MT,Great Falls High School District,74762,380,3840,9.90
3003750,BIG SANDY K-12 SCH DISTRICT,30,3525,290,3235,,,,,,
3011240,FORT BENTON ELEM SCH DIST 1,30,3067,687,2380,MT,Fort Benton Elementary School District,1882,9,153,5.88
3012990,GRASS RANGE H S DIST 27,30,989,14,975,MT,Grass Range High School District,725,4,54,7.41
3008860,DENTON ELEM SCH DIST 84,30,978,221,757,,,,,,
3008850,DENTON H S DIST 84,30,756,15,741,,,,,,
3003820,BIGFORK SCHOOL DIST 38,30,7567,885,6682,,,,,,
3007140,COLUMBIA FALLS H S DIST 6,30,10104,909,9195,,,,,,
3005140,BROWNING ELEM SCH DIST 9,30,41451,26746,14705,,,,,,
3005190,BROWNING H S DIST 9,30,13280,5570,7710,,,,,,
3009180,DRUMMOND PUBLIC SCH DIST 11 & 2,30,1993,515,1478,,,,,,
3009210,DRUMMOND H S DIST 2,30,1352,21,1331,,,,,,
3022750,ROCKY BOY ELEM DIST 87-J,30,15409,11448,3961,MT,Somers Elementary School District,7624,66,876,7.53
3022750,ROCKY BOY ELEM DIST 87-J,30,15409,11448,3961,MT,Rocky Boy Elementary School District,3280,117,633,18.48
3006115,CHARLO H S DIST 7-J,30,1753,36,1717,,,,,,
3002430,AUGUSTA ELEM SCH DIST 45,30,1339,158,1181,,,,,,
3002450,AUGUSTA HIGH SCH DIST 45,30,1120,69,1051,,,,,,
3016770,LINCOLN CO HIGH SCH DIST,30,3779,45,3734,MT,Lincoln County High School District,7354,53,362,14.64
3026550,TROY PUBLIC SCH DIST 1,30,4748,1462,3286,MT,Somers Elementary School District,7624,66,876,7.53
3026550,TROY PUBLIC SCH DIST 1,30,4748,1462,3286,MT,Troy Elementary School District,2981,44,251,17.53
3018240,MELSTONE ELEM SCH DIST 64J,30,1121,396,725,MT,Melstone Elementary School District,599,11,66,16.67
3018270,MELSTONE H S DIST 64-H,30,937,16,921,MT,Melstone High School District,350,4,18,22.22
3011820,GARDINER ELEM SCH DIST 7,30,1883,347,1536,MT,Gardiner Elementary School District,1342,11,90,12.22
3016880,LIVINGSTON ELEM SCH DIST 4,30,12670,2584,10086,MT,Livingston Elementary School District,12551,105,1110,9.46
3020100,PARK CO H S DIST 1,30,8993,1088,7905,MT,Somers Elementary School District,7624,66,876,7.53
3020100,PARK CO H S DIST 1,30,8993,1088,7905,MT,Anaconda Elementary School District,9347,62,481,12.89
3020100,PARK CO H S DIST 1,30,8993,1088,7905,MT,Park High School District,15064,43,600,7.17
3024230,SIDNEY H S DIST 1,30,8456,392,8064,MT,Somers Elementary School District,7624,66,876,7.53
3024230,SIDNEY H S DIST 1,30,8456,392,8064,MT,Sidney High School District,8338,42,498,8.43
3005010,BROCTON ELEM SCH DIST 55,30,3386,2058,1328,,,,,,
3005040,BROCKTON H S DIST 55F,30,2431,1563,868,,,,,,
3011550,FROID ELEM SCH DIST 65,30,1335,104,1231,MT,Froid Elementary School District,456,14,71,19.72
3011580,FROID H S DIST 65E,30,1275,69,1206,MT,Froid High School District,456,5,31,16.13
3001710,ABSAROKEE ELEM SCH DIST 52-C,30,2242,473,1769,,,,,,
3007190,COLUMBUS ELEM SCH DIST 6,30,6903,632,6271,,,,,,
