school_id,school_name,address,city,state,zip,county,sector,charter,total_enrollment,enrollment_9_12,grad_rate_2021,crdc_ap_courses,ib_flag_v2,crdc_fte_counselors,county_median_hh_income,county_pct_child_poverty_saipe,nces_id_12,ceeb,rigor_tier_v4,audit_note
0606372,Rare Earth High (Continuation),2800 Rosamond Blvd.,Rosamond,CA,93560,Kern County,public,2-No,49,49,,,,,,,,050222,,
4821244,JUVENILE DETENT CTR,122 GOLFVIEW,RICHMOND,TX,77469,Fort Bend County,public,2-No,49,44,,,,0,114041,8.8,482658021244,,,
2712715,Laker Online,15870 FISH POINT RD SE,PRIOR LAKE,MN,55372,Scott County,public,2-No,49,49,,,,,119314,4.9,273006012715,,,
2703519,ROBBINSDALE TRANSITION CENTER,305 WILLOW BEND,CRYSTAL,MN,55428,Hennepin County,public,2-No,49,49,,,,,,,,,,
5501910,Renaissance Charter Academy,1355 Sunshine  Ave,River Falls,WI,54022,Pierce County,public,1-Yes,49,49,49.5,,0.0,0.5,92109,5.2,551305001910,501999,Average,
4710502,Henderson County Virtual School,680 East Church ST,Lexington,TN,38351,Henderson County,public,2-No,49,41,,,,,55136,19.7,470180010502,,,
1802803,Excel Center - Bartholomew County,1235 Jackson Street,Columbus,IN,47305,Bartholomew County,public,1-Yes,49,49,,,,,79901,9.7,181324202803,,,
2705534,CVA Fusion High School (9-12),3810 EAST 56TH STREET,MINNEAPOLIS,MN,55417,Hennepin County,public,1-Yes,49,49,,,0.0,0,97653,8.9,270013805534,,,
0403318,Aspire  High School,2970 CENTERPOINTE EAST DR,PRESCOTT,AZ,86301,Yavapai County,public,2-No,48,48,15,,0.0,0,69613,9.9,040031503318,030601,Demanding,
2101924,Gateway Academy High School,1211 Eagles Way,Mayfield,KY,42066,Graves County,public,2-No,48,47,54.5,,0.0,0,50772,23.6,210228001924,,,
0602830,Dan M. Issacs Avalon High,1425 North Avalon Blvd.,Wilmington,CA,90744,Los Angeles County,public,2-No,48,48,34.5,,0.0,0.5,90112,16.2,062271002830,,,
2703477,NLC 6076 ALC Program,1201 S 13TH AVE,VIRGINIA,MN,55792,St. Louis County,public,2-No,48,42,84.5,,0.0,0,70069,9.2,270022403477,,,
A1904577,LYNNHAVEN SCHOOL,1538 E PARHAM RD,HENRICO,VA,23228,HENRICO,private,,48,48,,,0.0,,88783,10.5,,,,
4700863,Patricia Brown Virtual Academy,695 E Main St RD,Gallatin,TN,37066,Sumner County,public,2-No,48,48,90,,0.0,1,90301,9.9,470402000863,430891,Very Demanding,
0401941,White Mountain Institute,1201 N. Cougar Lane,SHOW LOW,AZ,85901,Navajo County,public,2-No,48,48,75,,0.0,1,54606,31.4,040770001941,,,
5301234,Alan T. Sugiyama High School,8601 Rainier Ave S,SEATTLE,WA,98118,King County,public,2-No,48,48,,,0.0,0.5,124746,9.5,530771001234,481134,Average,
1202200,YOUNG PARENT EDUCATION PROGRAM,3650 MICHIGAN AVE,FORT MYERS,FL,33916,Lee County,public,2-No,48,43,50,,0.0,1,76107,13,120108002200,100530,Demanding,
2702664,Career and Life Transition Program,1895 W. COUNTY ROAD C,ROSEVILLE,MN,55113,Ramsey County,public,2-No,48,48,,,,,,,,,,
0402300,Intelli-School,1727 N ARIZONA AVE STE 5,CHANDLER,AZ,85225,Maricopa County,public,1-Yes,48,48,5,,0.0,1,89300,12.4,040036302300,030339,Average,
0401717,Girls Leadership Academy of Arizona,715 W. Mariposa St.,Phoenix,AZ,85013,Maricopa County,public,1-Yes,48,48,90,,0.0,1,89300,12.4,040014401717,030553,Demanding,
0613083,Young Adult Program,4700 Calaveras Ave.,Fremont,CA,94538,Alameda County,public,2-No,48,48,,,0.0,0,129367,7.3,061440013083,,,
5503132,Anthony Acres School,S12115 State Road 37,Mondovi,WI,54755,Eau Claire County,public,1-Yes,48,30,,,0.0,0,74546,10.1,550978003132,,,
4812361,COMAL DISCIPLINE CENTER,1413 N BUSINESS 35,NEW BRAUNFELS,TX,78130,Comal County,public,2-No,47,38,,,0.0,1,101889,8.5,481473012361,,,
2712948,916 ALC PM,70 COUNTY ROAD B2 W,LITTLE CANADA,MN,55117,Ramsey County,public,2-No,47,47,,,,,81568,12.9,270226412948,,,
3703025,Hyde Academy,20392 Hwy US 264,Swan Quarter,NC,27885,Hyde County,public,2-No,47,47,95,,0.0,1,53713,26,370228003025,,,
2705490,SoWashCo Online 9-12,1750 WEIR DR,WOODBURY,MN,55125,Washington County,public,2-No,47,47,,,,,115345,3.9,273381005490,,,
7200313,PREVOCACIONAL CASIANO CEPEDA,CARR 959 KM 2 BO CIENAGA ALTA,RIO GRANDE,PR,745,Río Grande Municipio,public,2-No,47,37,,,,0,,,720003000313,,,
5302928,Interagency Detention School,1211 E ALDER  MS 1-F,SEATTLE,WA,98122,King County,public,2-No,47,40,,,,0,124746,9.5,530771002928,,,
2703355,Step,200 SW 4TH STREET,FOREST LAKE,MN,55025,Washington County,public,2-No,47,47,,,,,,,,,,
0806806,San Juan Mountain School,800 SOUTH 8TH STREET,PAGOSA SPRINGS,CO,81147,Archuleta County,public,2-No,47,47,69.5,,0.0,1,83065,15.8,080219006806,061384,Demanding,
4111366,Kalmiopsis Community Arts High School,341 E Cottage Park Dr Ste 2,Cave Junction,OR,97523,Josephine County,public,1-Yes,47,47,,,,,60098,18.9,410690011366,,,
