ceeb,school_name,state,sector,score_default,tier_default,score_B_qualdensity,tier_B_qualdensity,score_v4_candidate,tier_v4_candidate,ap_qualifying_density
010830,Danville High School,AL,public,-0.14007113170440316,Average,-0.14007113170440316,Average,-0.06004405046307758,Average,
010841,Bridge Academy,AL,public,0.30001509370437884,Demanding,0.32153847899563104,Demanding,0.32153847899563104,Demanding,2.4790127893404548
010844,Daphne High School,AL,public,-0.4797199031223007,Average,-0.39744761011786206,Average,-0.3625521206140882,Average,1.2174555663826756
010850,Holtville High School,AL,public,-0.1786294850287308,Average,-0.1786294850287308,Average,-0.13255709518038034,Average,
010856,Austin High School,AL,public,-0.4273644467962109,Average,-0.3479883323241818,Average,-0.3499232751845885,Average,0.8907953178394892
010858,Cornerstone Christian School,,private,,,,,,,
010860,Decatur High School,AL,public,-0.05485730463659194,Demanding,0.03377068246847846,Demanding,0.03569118244188339,Demanding,2.001764402477734
010861,Decatur Heritage Chrstn Acad,,private,,,,,,,
010862,Priceville High School,AL,public,0.32326801581945175,Demanding,0.32326801581945175,Demanding,0.3132617165641491,Demanding,
010866,Tennessee Valley Christian Sch,,private,,,,,,,
010867,Community Christian Academy,,private,,,,,,,
010873,Demopolis Academy,,private,,,,,,,
010875,Demopolis High School,AL,public,-0.02546119361443977,Demanding,0.09705366418956063,Demanding,0.0915668783690273,Demanding,1.314673042744259
010900,Dora High School,AL,public,-0.8490626483712003,Below Average,-0.8490626483712003,Below Average,-0.7156355954853832,Below Average,
010907,Dothan Christian Academy,,private,,,,,,,
010908,Heritage Baptist Church School,,private,,,,,,,
010909,Emmanuel Christian School,,private,,,,,,,
010910,Dothan High School,AL,public,-0.874569565926712,Below Average,-0.7874395042006145,Below Average,-0.7874395042006145,Below Average,0.8732296883375793
010911,Hallie Turner Private School,,private,,,,,,,
010912,Houston Academy,,private,0.6796254894679855,Very Demanding,0.720849377806424,Very Demanding,0.720849377806424,Very Demanding,2.932403503178837
010913,Northside Methodist Academy,,private,,,,,,,
010915,Rehobeth High School,AL,public,-0.6219980773108411,Average,-0.6219980773108411,Average,-0.633696045664795,Below Average,
010916,Pathway Baptist Christian Sch,,private,,,,,,,
010917,Gloriastine Christian Academy,,private,,,,,,,
010918,Providence Christian School,,private,,,,,,,
010920,Winston County High School,AL,public,0.1958435987026072,Demanding,0.1958435987026072,Demanding,0.21350911114013535,Demanding,
010923,Crossroads Baptist Academy,,private,,,,,,,
010925,Douglas High School,AL,public,0.044774328326243173,Demanding,0.044774328326243173,Demanding,0.016939812371744307,Demanding,
010933,Christ Academy,,private,,,,,,,
010940,Elmore County High School,AL,public,0.3590349916093316,Demanding,0.3590349916093316,Demanding,0.3983841973442429,Demanding,
010943,Faith Academy,,private,,,,,,,
010950,Elba High School,AL,public,0.18335756557091237,Demanding,0.18335756557091237,Demanding,0.1496022880132475,Demanding,
010955,Elkmont High School,AL,public,-0.31518033908100446,Average,-0.15001441084399053,Average,-0.16863438427743538,Average,0.5487573212267135
010960,West Limestone High School,AL,public,0.8392311230595628,Very Demanding,0.8392311230595628,Very Demanding,0.6047731305869156,Demanding,
010963,Edgewood Academy,,private,,,,,,,
010970,Holy Family Cristo Rey HS,,private,-0.26148906029868374,Average,-0.017843203268815278,Demanding,-0.017843203268815278,Average,0.2950987723125102
010971,Calvary Christian School,,private,,,,,,,
010980,Enterprise High School,AL,public,-0.27977745236753065,Average,-0.29856813339498284,Average,-0.2773054730165721,Average,1.4375537475399967
010983,Beacon Baptist Academy,,private,,,,,,,
010989,Enterprise Prep Acad-Upp Cmps,,private,,,,,,,
010995,Eufaula High School,AL,public,0.16062956342002466,Demanding,0.4233799622816252,Demanding,0.461587853591188,Demanding,1.038024068036983
010996,Lakeside School,,private,,,,,,,
010998,Macedonian Christian School,,private,,,,,,,
011000,Riverwood Classical School,,private,,,,,,,
011015,Greene County High School,AL,public,-0.29459796910691755,Average,-0.29459796910691755,Average,-0.13996110107597257,Average,
011017,Warrior Academy,,private,,,,,,,
011021,Way Home Christian School,,private,,,,,,,
011030,Hillcrest High School,AL,public,0.2531133650885615,Demanding,0.2531133650885615,Demanding,0.26479673038086066,Demanding,
011038,Sparta Academy,,private,,,,,,,
011039,Cross Roads Christian School,,private,,,,,,,
011042,Bayshore Christian School,,private,,,,,,,
011045,Valley High School,AL,public,-0.7218815504059344,Average,-0.7058079151589073,Average,-0.6474261516388918,Below Average,0.3541524882951052
011055,Fairfield High Preparatory School,AL,public,-0.3769028551190872,Average,-0.3769028551190872,Average,-0.24894617016861767,Average,
011060,Fairhope High School,AL,public,-0.07713306139924477,Demanding,-0.08421408517667324,Demanding,-0.06825747897145941,Average,2.0143912363359853
011070,Falkville High School,AL,public,-0.10232529144942763,Demanding,-0.10232529144942763,Demanding,-0.044468772174025284,Average,
011075,Fayette County High School,AL,public,0.42799562035296823,Demanding,0.42799562035296823,Demanding,0.3732606791789944,Demanding,
011100,Flomaton High School,AL,public,-0.33036793591232716,Average,-0.33036793591232716,Average,-0.171737564994496,Average,
011105,Florala High School,AL,public,-0.011454965248877165,Demanding,-0.011454965248877165,Demanding,0.08758809844260436,Demanding,
011114,Calvary Fellowship School,,private,,,,,,,
011119,Florence Christian Academy,,private,,,,,,,
011120,Central High School,AL,public,0.08208488918100594,Demanding,0.08208488918100594,Demanding,0.16567696131034773,Demanding,
011125,Florence Freshman Center,AL,public,,,,,,,
011126,Florence High School,AL,public,-0.5857334826058255,Average,-0.4032612827226118,Average,-0.4032612827226118,Average,1.2450005204606174
011127,Faith Christian Academy,,private,,,,,,,
011130,Mars Hill Bible School,,private,,,,,,,
011135,Rogers High School,AL,public,-0.10955925631625663,Demanding,-0.10955925631625663,Demanding,-0.01385161642389241,Average,
011136,Shoals Christian School,,private,,,,,,,
011138,Wilson High School,AL,public,-0.03552248005271161,Demanding,-0.03552248005271161,Demanding,0.0240475436998,Demanding,
011140,Foley High School,AL,public,-0.3441425032209816,Average,-0.20445324360734643,Average,-0.16039000479834603,Average,1.3741952714393695
011141,Snook Christian Academy,,private,,,,,,,
011142,Open Door Christian School,,private,,,,,,,
011143,Victory Christian School,,private,,,,,,,
011150,Fort Payne High School,AL,public,-0.2034372163706554,Average,-0.37478174746786724,Average,-0.35561563774242855,Average,0.6939761291962513
011186,Coosa Christian School,,private,-1.8246691668986803,Below Average,-1.8246691668986803,Below Average,-1.8246691668986803,Below Average,
011192,Gadsden City High School,AL,public,-0.2504907455663947,Average,-0.08762105961782066,Demanding,-0.05520817983530077,Average,1.284680455514094
011196,Holy Comforter Epispocal Day,,private,,,,,,,
011197,Gaston High School,AL,public,-0.4748146625421678,Average,-0.4748146625421678,Average,-0.3376889573579087,Average,
011200,Hokes Bluff High School,AL,public,0.08178513315446904,Demanding,0.08178513315446904,Demanding,0.06433744214879035,Demanding,
011202,Lighthouse Christian Academy,,private,,,,,,,
011204,Gadsden Christian School,,private,,,,,,,
011205,Southside High School,AL,public,-0.23790543135969636,Average,-0.23790543135969636,Average,-0.1977970582416473,Average,
011206,Westbrook Christian School,,private,,,,,,,
011207,Tabernacle Christian School,,private,,,,,,,
011208,Gardendale High School,AL,public,-0.04818118487598627,Demanding,0.08325413730065248,Demanding,0.050968481296820176,Demanding,1.2184600302384827
011220,Geneva High School,AL,public,-0.11200616604595748,Demanding,-0.11200616604595748,Demanding,-0.06877267242144189,Average,
011240,Glencoe High School,AL,public,0.2530314496226619,Demanding,0.2530314496226619,Demanding,0.18747103591591735,Demanding,
011242,Pathways Academy,,private,,,,,,,
011255,Gordo High School,AL,public,1.2128229486709523,Very Demanding,1.2128229486709523,Very Demanding,0.8852160871937685,Very Demanding,
011270,Goshen High School,AL,public,0.14360381212791262,Demanding,0.14360381212791262,Demanding,0.05825527504992766,Demanding,
011276,South Montgomery County Acad,,private,,,,,,,
011279,Gospel Fellowship School,,private,,,,,,,
011281,Living Word Academy,,private,,,,,,,
011285,Kate D Smith DAR High School,AL,public,-0.3936507794919901,Average,-0.3261512050598563,Average,-0.30846200360857895,Average,0.7695884457429211
011295,Greensboro High School,AL,public,-1.089107647222305,Below Average,-0.9426698670672919,Below Average,-0.9119474242917164,Below Average,0.20660746953950312
011296,Greenville Academy Inc.,,private,,,,,,,
011297,Southern Academy,,private,,,,,,,
011298,Fort Dale Academy,,private,-0.5482101473651992,Average,-0.5482101473651992,Average,-0.5482101473651992,Average,
011299,Greenville High School,AL,public,-0.11816779255742907,Average,-0.11816779255742907,Demanding,0.01839323914988244,Demanding,
011301,Camellia City Christian Acad,,private,,,,,,,
011315,Clarke County High School,AL,public,0.19029732279206651,Demanding,0.19029732279206651,Demanding,0.17245698508529933,Demanding,
011318,Clarke Prep School,,private,,,,,,,
011328,Liberty Christian Academy,,private,,,,,,,
011330,Marion County High School,AL,public,0.1601049587245982,Demanding,0.1601049587245982,Demanding,0.17363667760253335,Demanding,
011333,South Baldwin Christian Acdmy,,private,,,,,,,
011334,Gulf Shores High School,AL,public,-0.0782473068855603,Demanding,-0.10979831096092255,Demanding,-0.08060494642770095,Average,2.169744483963306
011340,Guntersville High School,AL,public,0.016124634114134593,Demanding,0.016124634114134593,Demanding,0.03439381429019528,Demanding,
011343,Marshall Technical School,AL,public,,,,,,,
011345,Madison County High School,AL,public,0.6454441809564457,Very Demanding,0.6454441809564457,Very Demanding,0.5829680824042202,Demanding,
011350,Hackleburg High School,AL,public,-1.398809168764878,Below Average,-1.398809168764878,Below Average,-1.3155903071906392,Below Average,
011353,Haleyville Christian School,,private,,,,,,,
011354,Haleyville Center Of Technology,AL,public,,,,,,,
011355,Haleyville High School,AL,public,-0.46671906211497294,Average,-0.27956617147654256,Average,-0.3148550773967079,Average,0.26994253154340736
011365,Hamilton High School,AL,public,0.27334472247293234,Demanding,0.27334472247293234,Demanding,0.40826038157558303,Demanding,
011375,Hanceville High School,AL,public,0.4123112796668959,Demanding,0.4123112796668959,Demanding,0.44358329747538555,Demanding,
011377,Coosa Valley Academy,,private,,,,,,,
011380,Geneva County High School,AL,public,0.2986543093142866,Demanding,0.2986543093142866,Demanding,0.2642025831067363,Demanding,
011389,Bethel Baptist School,,private,,,,,,,
011390,Hartselle High School,AL,public,0.7674554457122994,Very Demanding,0.7674554457122994,Very Demanding,0.7422356252289003,Very Demanding,
011400,Hayden High School,AL,public,-0.17934778037523225,Average,-0.17934778037523225,Average,-0.03394771774504424,Average,
011410,Central High School,AL,public,-0.19589559125098308,Average,-0.19589559125098308,Average,-0.10359934847448518,Average,
011415,Hazel Green High School,AL,public,-0.07226207615588587,Demanding,0.035825534401316986,Demanding,0.05588787115578002,Demanding,1.8914411049968123
011425,Headland High School,AL,public,,,,,,,
011430,Cleburne County High School,AL,public,-0.1512750135603999,Average,-0.1512750135603999,Average,-0.12367776082640071,Average,
011440,Indian Springs School,,private,1.0894023587922825,Very Demanding,1.3849160382855852,Very Demanding,1.3849160382855852,Very Demanding,4.289240766864086
011453,Assembly Covenant Academy,,private,,,,,,,
011454,Deeper Life Academy,,private,,,,,,,
011455,Holly Pond High School,AL,public,0.620857905215772,Very Demanding,0.620857905215772,Very Demanding,0.3970000614473438,Demanding,
011456,Brooklane Baptist Academy,,private,,,,,,,
011457,Garywood Christian School,,private,,,,,,,
011460,Holt High School,AL,public,-0.8528129345487154,Below Average,-0.7106847044032696,Average,-0.6581226808868299,Below Average,0.21903154916264375
011461,Hooper Academy,,private,,,,,,,
011463,Hueytown High School,AL,public,-0.28706128076267695,Average,-0.28706128076267695,Average,-0.2017944649708213,Average,
011464,Homewood High School,AL,public,0.5961496724268701,Very Demanding,0.6865171627304398,Very Demanding,0.6045643803814083,Demanding,3.8194855825361493
011466,Virgil Grissom High School,AL,public,0.1261722524024013,Demanding,0.3270334145205923,Demanding,0.3410357600630327,Demanding,2.64768771512631
011467,Lee High School,AL,public,-0.8843325878847003,Below Average,-0.7596419765537352,Below Average,-0.7160075045726763,Below Average,0.6146011908805714
011468,Madison Academy,,private,,,,,,,
011470,Oakwood Adventist Academy,,private,-0.655679364435016,Average,-0.6416642217717591,Average,-0.6416642217717591,Below Average,0.35173279414762504
011475,Randolph School,,private,0.643728525888913,Very Demanding,0.6804634505374026,Very Demanding,0.6804634505374026,Very Demanding,3.7523975674657017
011478,Covenant Christian Academy,,private,,,,,,,
011479,Calvary Bible Christian School,,private,,,,,,,
011481,Calvary Baptist Academy,,private,,,,,,,
011482,Faith Covenant Academy,,private,,,,,,,
011483,ST JOHN PAUL II CATHOLIC HIGH SCHOOL,AL,private,0.3440656628502922,Demanding,0.3803776138040719,Demanding,0.2773358799925281,Demanding,2.965215278437084
011484,Huntsville Christian Academy,,private,,,,,,,
011485,Huntsville High School,AL,public,0.16504445415005,Demanding,0.31627245167340723,Demanding,0.30921375542582274,Demanding,1.9866020111184404
011487,North Alabama Friends School,,private,,,,,,,
011488,Lifegate Academy,,private,,,,,,,
011489,Triana Village Baptist School,,private,,,,,,,
011491,Valley Fellowship Christian Ac,,private,,,,,,,
011492,Westminster Christian Academy,,private,,,,,,,
011494,New Century Technology High School,AL,public,0.49835463615609304,Demanding,0.7294887979692722,Very Demanding,0.6570086378484594,Demanding,2.9630890318343077
011496,Union Chapel Christian Academy,,private,,,,,,,
011498,Word Of Truth Academy,,private,,,,,,,
011499,Providence Classical School,,private,,,,,,,
011502,Varied Abilities Sch & Tech,,private,,,,,,,
011504,Huntsville Achievement School,,private,,,,,,,
011508,Pinnacle Schools,,private,,,,,,,
011509,Whitesburg Christian Academy,,private,,,,,,,
011519,Jackson Academy,,private,,,,,,,
011520,Jackson High School,AL,public,0.04802291645901886,Demanding,0.04802291645901886,Demanding,0.10685496911203166,Demanding,
011526,Solid Rock Christian School,,private,,,,,,,
011528,Jacksonville Christian Academy,,private,,,,,,,
011530,Jacksonville High School,AL,public,-0.3211738910664214,Average,-0.32728024043944054,Average,-0.31371781848832636,Average,1.3509574129705944
011534,Pleasant Valley High School,AL,public,0.6135984001522521,Very Demanding,0.6135984001522521,Very Demanding,0.3496950134172138,Demanding,
011535,Curry High School,AL,public,0.17897777171975243,Demanding,0.17897777171975243,Demanding,0.09507819137033621,Demanding,
011538,Trinity Christian Academy,,private,,,,,,,
011540,Jasper High School,AL,public,-0.09579094169671605,Demanding,-0.06590751690977,Demanding,-0.03900882538503338,Average,0.9792600179507824
011541,Grace Christian Academy,,private,,,,,,,
011548,Chilton Christian Academy,,private,,,,,,,
011550,Jemison High School,AL,public,-0.004263495755002273,Demanding,-0.004263495755002273,Demanding,0.15604318351598773,Demanding,
011568,Brooks High School,AL,public,0.5477071539339973,Very Demanding,0.5477071539339973,Very Demanding,0.38610422966804725,Demanding,
011571,Chambers Academy,,private,,,,,,,
011585,Lafayette High School,AL,public,-0.7860918493030009,Below Average,-0.7860918493030009,Below Average,-0.6430396526163074,Below Average,
011590,Lanett Senior High School,AL,public,-0.7115918544017977,Average,-0.4503106219162799,Average,-0.4149632723713503,Average,0.1731515480969766
011596,Hope Academy,,private,,,,,,,
011597,Springwood School,,private,-0.24122297468708406,Average,-0.2115046574038354,Average,-0.2115046574038354,Average,1.0729347876712572
011598,Temple Christian School,,private,,,,,,,
011600,Leeds High School,AL,public,-0.15531402861235,Average,-0.14128963462853766,Average,-0.12581507521953575,Average,1.367971664232272
